Case ID,Activity,Complete Timestamp,Variant,Variant index
Case 7571,5,2012/02/02 05:21:57.000,Variant 2,2
Case 7571,5,2012/03/03 18:15:23.000,Variant 2,2
Case 7572,3,2012/02/01 21:01:00.000,Variant 8,8
Case 7572,5,2012/02/09 23:19:40.000,Variant 8,8
Case 7572,6,2012/02/27 22:01:21.000,Variant 8,8
Case 7572,6,2012/02/27 22:34:23.000,Variant 8,8
Case 7573,1,2012/02/01 18:37:27.000,Variant 1,1
Case 7574,3,2012/02/01 20:46:26.000,Variant 17,17
Case 7574,5,2012/02/03 18:59:54.000,Variant 17,17
Case 7575,3,2012/02/01 21:03:39.000,Variant 17,17
Case 7575,5,2012/02/09 21:47:19.000,Variant 17,17
Case 7576,1,2012/02/01 18:59:40.000,Variant 12,12
Case 7576,3,2012/02/01 22:38:31.000,Variant 12,12
Case 7576,5,2012/02/09 20:21:23.000,Variant 12,12
Case 7576,6,2012/02/13 20:27:51.000,Variant 12,12
Case 7577,1,2012/02/01 19:05:23.000,Variant 1,1
Case 7578,1,2012/02/01 19:12:18.000,Variant 26,26
Case 7578,3,2012/02/01 23:18:05.000,Variant 26,26
Case 7578,5,2012/02/03 18:05:11.000,Variant 26,26
Case 7578,6,2012/02/10 23:02:46.000,Variant 26,26
Case 7578,4,2012/02/11 01:32:49.000,Variant 26,26
Case 7578,6,2012/02/11 02:06:32.000,Variant 26,26
Case 7578,4,2012/02/11 02:10:14.000,Variant 26,26
Case 7578,6,2012/02/15 21:03:13.000,Variant 26,26
Case 7579,1,2012/02/01 19:17:55.000,Variant 26,26
Case 7579,3,2012/02/01 22:39:11.000,Variant 26,26
Case 7579,5,2012/02/10 20:21:10.000,Variant 26,26
Case 7579,6,2012/02/14 18:57:15.000,Variant 26,26
Case 7579,4,2012/02/14 19:04:32.000,Variant 26,26
Case 7579,6,2012/02/16 16:55:21.000,Variant 26,26
Case 7579,4,2012/02/16 16:56:10.000,Variant 26,26
Case 7579,6,2012/02/21 01:13:28.000,Variant 26,26
Case 7580,3,2012/02/01 21:31:51.000,Variant 2,2
Case 7580,5,2012/02/09 05:57:44.000,Variant 2,2
Case 7580,5,2012/02/19 00:10:13.000,Variant 2,2
Case 7581,1,2012/02/01 18:23:58.000,Variant 6,6
Case 7581,3,2012/02/01 18:28:25.000,Variant 6,6
Case 7581,5,2012/02/01 18:30:15.000,Variant 6,6
Case 7581,5,2012/02/09 05:28:13.000,Variant 6,6
Case 7582,1,2012/02/01 19:26:52.000,Variant 1,1
Case 7583,1,2012/02/01 19:32:29.000,Variant 1,1
Case 7584,1,2012/02/01 19:09:14.000,Variant 36,36
Case 7584,3,2012/02/01 19:30:00.000,Variant 36,36
Case 7584,5,2012/02/09 05:30:03.000,Variant 36,36
Case 7584,6,2012/02/13 21:20:26.000,Variant 36,36
Case 7584,4,2012/02/14 05:11:23.000,Variant 36,36
Case 7584,6,2012/02/14 19:48:12.000,Variant 36,36
Case 7584,4,2012/02/14 19:49:15.000,Variant 36,36
Case 7584,6,2012/02/14 20:53:32.000,Variant 36,36
Case 7584,4,2012/02/15 03:58:05.000,Variant 36,36
Case 7584,6,2012/02/15 17:24:46.000,Variant 36,36
Case 7585,1,2012/02/01 19:16:45.000,Variant 37,37
Case 7585,3,2012/02/01 19:42:25.000,Variant 37,37
Case 7585,5,2012/02/12 01:49:36.000,Variant 37,37
Case 7585,6,2012/02/21 20:53:34.000,Variant 37,37
Case 7585,4,2012/02/24 20:40:24.000,Variant 37,37
Case 7585,6,2012/02/27 23:42:16.000,Variant 37,37
Case 7585,4,2012/02/27 23:45:47.000,Variant 37,37
Case 7585,6,2012/03/01 19:30:28.000,Variant 37,37
Case 7585,4,2012/03/01 20:10:22.000,Variant 37,37
Case 7585,6,2012/03/02 23:20:35.000,Variant 37,37
Case 7585,6,2012/03/06 19:38:42.000,Variant 37,37
Case 7586,1,2012/02/01 19:38:49.000,Variant 4,4
Case 7586,3,2012/02/01 23:37:58.000,Variant 4,4
Case 7586,3,2012/03/03 18:15:09.000,Variant 4,4
Case 7587,1,2012/02/01 19:45:54.000,Variant 1,1
Case 7588,1,2012/02/01 19:48:11.000,Variant 4,4
Case 7588,3,2012/02/02 03:14:59.000,Variant 4,4
Case 7588,3,2012/02/02 05:37:32.000,Variant 4,4
Case 7589,3,2012/02/01 23:00:33.000,Variant 3,3
Case 7589,3,2012/03/03 18:15:13.000,Variant 3,3
Case 7590,1,2012/02/01 20:20:21.000,Variant 14,14
Case 7590,3,2012/02/01 20:28:59.000,Variant 14,14
Case 7590,5,2012/02/01 20:34:06.000,Variant 14,14
Case 7590,6,2012/02/28 19:24:17.000,Variant 14,14
Case 7590,4,2012/02/29 04:40:10.000,Variant 14,14
Case 7590,6,2012/03/03 01:14:33.000,Variant 14,14
Case 7591,3,2012/02/01 23:44:29.000,Variant 15,15
Case 7591,5,2012/02/03 23:06:37.000,Variant 15,15
Case 7591,6,2012/02/28 21:23:31.000,Variant 15,15
Case 7591,4,2012/02/29 00:29:17.000,Variant 15,15
Case 7591,4,2012/03/01 03:23:54.000,Variant 15,15
Case 7592,3,2012/02/01 23:20:04.000,Variant 11,11
Case 7593,3,2012/02/02 03:24:59.000,Variant 7,7
Case 7593,5,2012/02/08 19:39:27.000,Variant 7,7
Case 7593,6,2012/02/10 17:22:40.000,Variant 7,7
Case 7593,4,2012/02/11 00:06:28.000,Variant 7,7
Case 7593,6,2012/02/20 19:46:07.000,Variant 7,7
Case 7594,3,2012/02/01 21:28:01.000,Variant 5,5
Case 7594,5,2012/02/01 21:32:26.000,Variant 5,5
Case 7594,6,2012/02/13 19:21:20.000,Variant 5,5
Case 7595,1,2012/02/01 21:19:23.000,Variant 16,16
Case 7595,3,2012/02/02 01:26:05.000,Variant 16,16
Case 7595,5,2012/02/06 23:56:38.000,Variant 16,16
Case 7595,6,2012/02/15 21:26:51.000,Variant 16,16
Case 7595,6,2012/02/15 21:31:57.000,Variant 16,16
Case 7596,3,2012/02/02 00:33:33.000,Variant 3,3
Case 7596,3,2012/02/03 03:29:39.000,Variant 3,3
Case 7597,1,2012/02/02 00:07:34.000,Variant 4,4
Case 7597,3,2012/02/02 00:42:01.000,Variant 4,4
Case 7597,3,2012/02/02 20:19:38.000,Variant 4,4
Case 7598,1,2012/02/01 22:05:57.000,Variant 4,4
Case 7598,3,2012/02/02 03:23:54.000,Variant 4,4
Case 7598,3,2012/02/03 00:39:33.000,Variant 4,4
Case 7599,1,2012/02/01 22:12:00.000,Variant 30,30
Case 7599,3,2012/02/01 23:47:13.000,Variant 30,30
Case 7599,5,2012/02/02 01:16:52.000,Variant 30,30
Case 7599,6,2012/02/21 18:50:09.000,Variant 30,30
Case 7599,4,2012/02/22 01:15:44.000,Variant 30,30
Case 7599,6,2012/02/22 17:36:14.000,Variant 30,30
Case 7599,4,2012/02/22 20:29:02.000,Variant 30,30
Case 7599,4,2012/03/04 01:07:48.000,Variant 30,30
Case 7600,3,2012/02/01 22:12:57.000,Variant 2,2
Case 7600,5,2012/02/01 22:14:04.000,Variant 2,2
Case 7600,5,2012/02/10 00:43:03.000,Variant 2,2
Case 7601,3,2012/02/02 00:30:45.000,Variant 3,3
Case 7601,3,2012/02/02 00:56:13.000,Variant 3,3
Case 7602,1,2012/02/02 00:06:14.000,Variant 9,9
Case 7602,1,2012/02/02 00:31:33.000,Variant 9,9
Case 7603,3,2012/02/01 22:44:57.000,Variant 3,3
Case 7603,3,2012/03/03 18:15:16.000,Variant 3,3
Case 7604,3,2012/02/02 00:00:21.000,Variant 7,7
Case 7604,5,2012/02/02 00:01:39.000,Variant 7,7
Case 7604,6,2012/02/14 19:42:40.000,Variant 7,7
Case 7604,4,2012/02/14 19:46:40.000,Variant 7,7
Case 7604,6,2012/02/15 19:58:31.000,Variant 7,7
Case 7605,1,2012/02/01 23:26:08.000,Variant 14,14
Case 7605,3,2012/02/02 00:32:34.000,Variant 14,14
Case 7605,5,2012/02/07 23:14:05.000,Variant 14,14
Case 7605,6,2012/02/14 21:02:21.000,Variant 14,14
Case 7605,4,2012/02/14 21:08:22.000,Variant 14,14
Case 7605,6,2012/02/15 20:28:00.000,Variant 14,14
Case 7606,1,2012/02/01 23:19:06.000,Variant 28,28
Case 7606,3,2012/02/02 01:38:17.000,Variant 28,28
Case 7606,5,2012/02/10 21:50:49.000,Variant 28,28
Case 7606,6,2012/03/14 19:44:33.000,Variant 28,28
Case 7606,4,2012/03/15 00:12:42.000,Variant 28,28
Case 7607,1,2012/02/01 23:32:51.000,Variant 1,1
Case 7608,1,2012/02/01 23:52:10.000,Variant 1,1
Case 7609,1,2012/02/01 23:52:56.000,Variant 4,4
Case 7609,3,2012/02/02 03:32:55.000,Variant 4,4
Case 7609,3,2012/02/02 19:42:05.000,Variant 4,4
Case 7610,1,2012/02/02 00:34:14.000,Variant 10,10
Case 7610,3,2012/02/02 00:41:21.000,Variant 10,10
Case 7611,3,2012/02/02 00:34:26.000,Variant 15,15
Case 7611,5,2012/02/07 18:42:01.000,Variant 15,15
Case 7611,6,2012/02/10 21:16:12.000,Variant 15,15
Case 7611,4,2012/02/10 21:34:35.000,Variant 15,15
Case 7611,4,2012/02/10 23:38:00.000,Variant 15,15
Case 7612,1,2012/02/02 01:06:42.000,Variant 6,6
Case 7612,3,2012/02/02 03:26:31.000,Variant 6,6
Case 7612,5,2012/02/11 02:16:00.000,Variant 6,6
Case 7612,5,2012/02/24 04:39:16.000,Variant 6,6
Case 7613,1,2012/02/02 01:15:32.000,Variant 1,1
Case 7614,3,2012/02/02 01:30:51.000,Variant 18,18
Case 7614,5,2012/02/09 20:58:24.000,Variant 18,18
Case 7614,6,2012/02/11 20:23:19.000,Variant 18,18
Case 7614,4,2012/02/12 00:14:32.000,Variant 18,18
Case 7614,6,2012/02/14 18:22:30.000,Variant 18,18
Case 7614,4,2012/02/14 23:41:25.000,Variant 18,18
Case 7614,6,2012/02/15 20:01:37.000,Variant 18,18
Case 7615,3,2012/02/02 01:28:16.000,Variant 3,3
Case 7615,3,2012/02/04 00:14:18.000,Variant 3,3
Case 7616,3,2012/02/02 03:29:14.000,Variant 15,15
Case 7616,5,2012/02/08 23:30:25.000,Variant 15,15
Case 7616,6,2012/02/09 23:32:26.000,Variant 15,15
Case 7616,4,2012/02/09 23:32:57.000,Variant 15,15
Case 7616,4,2012/02/10 01:54:28.000,Variant 15,15
Case 7617,1,2012/02/02 03:06:28.000,Variant 1,1
Case 7618,1,2012/02/02 03:06:47.000,Variant 14,14
Case 7618,3,2012/02/02 04:22:33.000,Variant 14,14
Case 7618,5,2012/02/02 05:05:22.000,Variant 14,14
Case 7618,6,2012/02/14 20:18:43.000,Variant 14,14
Case 7618,4,2012/02/15 00:14:35.000,Variant 14,14
Case 7618,6,2012/02/16 23:09:10.000,Variant 14,14
Case 7619,1,2012/02/02 03:05:30.000,Variant 1,1
Case 7620,1,2012/02/02 04:05:55.000,Variant 1,1
Case 7621,1,2012/02/02 03:53:05.000,Variant 1,1
Case 7622,3,2012/02/02 04:45:09.000,Variant 2,2
Case 7622,5,2012/02/02 04:45:52.000,Variant 2,2
Case 7622,5,2012/02/10 21:36:41.000,Variant 2,2
Case 7623,1,2012/02/02 04:08:45.000,Variant 33,33
Case 7623,3,2012/02/02 05:11:21.000,Variant 33,33
Case 7623,5,2012/02/02 05:12:46.000,Variant 33,33
Case 7623,6,2012/02/10 23:40:43.000,Variant 33,33
Case 7623,4,2012/02/11 03:16:21.000,Variant 33,33
Case 7623,6,2012/02/15 19:17:43.000,Variant 33,33
Case 7623,4,2012/02/15 19:19:16.000,Variant 33,33
Case 7624,1,2012/02/02 05:10:54.000,Variant 9,9
Case 7624,1,2012/02/02 05:25:34.000,Variant 9,9
Case 7625,1,2012/02/02 04:18:04.000,Variant 1,1
Case 7626,3,2012/02/02 04:13:58.000,Variant 2,2
Case 7626,5,2012/02/02 04:17:29.000,Variant 2,2
Case 7626,5,2012/03/13 02:22:09.000,Variant 2,2
Case 7627,1,2012/02/02 04:35:52.000,Variant 1,1
Case 7628,1,2012/02/02 05:25:56.000,Variant 1,1
Case 7629,2,2012/02/02 21:00:22.000,Variant 23,23
Case 7629,2,2012/02/02 22:30:00.000,Variant 23,23
Case 7630,1,2012/02/02 05:10:22.000,Variant 22,22
Case 7630,3,2012/02/02 05:19:31.000,Variant 22,22
Case 7630,5,2012/02/02 05:21:20.000,Variant 22,22
Case 7630,6,2012/02/17 01:10:37.000,Variant 22,22
Case 7630,4,2012/02/17 04:34:53.000,Variant 22,22
Case 7630,4,2012/02/18 22:26:50.000,Variant 22,22
Case 7631,3,2012/02/02 05:45:33.000,Variant 11,11
Case 7632,3,2012/02/02 05:26:15.000,Variant 5,5
Case 7632,5,2012/02/02 05:54:23.000,Variant 5,5
Case 7632,6,2012/02/15 18:57:23.000,Variant 5,5
Case 7633,1,2012/02/02 05:23:49.000,Variant 22,22
Case 7633,3,2012/02/02 05:41:32.000,Variant 22,22
Case 7633,5,2012/02/02 05:43:37.000,Variant 22,22
Case 7633,6,2012/02/13 17:15:06.000,Variant 22,22
Case 7633,4,2012/02/15 02:36:08.000,Variant 22,22
Case 7633,4,2012/02/24 00:59:58.000,Variant 22,22
Case 7634,3,2012/02/02 05:44:55.000,Variant 17,17
Case 7634,5,2012/02/10 21:54:45.000,Variant 17,17
Case 7635,3,2012/02/02 18:16:49.000,Variant 5,5
Case 7635,5,2012/02/02 19:47:18.000,Variant 5,5
Case 7635,6,2012/02/13 21:40:23.000,Variant 5,5
Case 7636,3,2012/02/02 18:18:49.000,Variant 5,5
Case 7636,5,2012/02/02 22:30:57.000,Variant 5,5
Case 7636,6,2012/02/17 19:46:48.000,Variant 5,5
Case 7637,3,2012/02/02 18:21:40.000,Variant 3,3
Case 7637,3,2012/03/03 18:15:18.000,Variant 3,3
Case 7638,3,2012/02/02 06:04:31.000,Variant 21,21
Case 7638,5,2012/02/02 06:05:38.000,Variant 21,21
Case 7638,6,2012/02/11 19:26:42.000,Variant 21,21
Case 7638,4,2012/02/11 20:59:42.000,Variant 21,21
Case 7638,6,2012/02/18 03:03:31.000,Variant 21,21
Case 7638,4,2012/02/18 21:26:40.000,Variant 21,21
Case 7638,6,2012/03/01 00:30:09.000,Variant 21,21
Case 7638,6,2012/03/01 18:13:39.000,Variant 21,21
Case 7639,1,2012/02/02 18:01:20.000,Variant 12,12
Case 7639,3,2012/02/02 20:37:32.000,Variant 12,12
Case 7639,5,2012/02/03 04:17:13.000,Variant 12,12
Case 7639,6,2012/02/11 00:01:28.000,Variant 12,12
Case 7640,3,2012/02/02 18:26:36.000,Variant 3,3
Case 7640,3,2012/03/03 18:15:21.000,Variant 3,3
Case 7641,1,2012/02/02 18:22:33.000,Variant 9,9
Case 7641,1,2012/02/02 18:54:56.000,Variant 9,9
Case 7642,3,2012/02/02 18:29:21.000,Variant 2,2
Case 7642,5,2012/02/03 00:03:20.000,Variant 2,2
Case 7642,5,2012/03/04 18:15:26.000,Variant 2,2
Case 7643,3,2012/02/02 18:31:47.000,Variant 5,5
Case 7643,5,2012/02/03 06:02:28.000,Variant 5,5
Case 7643,6,2012/02/20 21:11:38.000,Variant 5,5
Case 7644,1,2012/02/02 18:22:33.000,Variant 16,16
Case 7644,3,2012/02/02 20:40:30.000,Variant 16,16
Case 7644,5,2012/02/04 22:21:24.000,Variant 16,16
Case 7644,6,2012/02/14 19:53:04.000,Variant 16,16
Case 7644,6,2012/02/14 20:33:08.000,Variant 16,16
Case 7645,3,2012/02/02 18:43:41.000,Variant 7,7
Case 7645,5,2012/02/02 18:45:13.000,Variant 7,7
Case 7645,6,2012/02/16 05:03:33.000,Variant 7,7
Case 7645,4,2012/02/16 05:04:52.000,Variant 7,7
Case 7645,6,2012/02/16 05:05:54.000,Variant 7,7
Case 7646,3,2012/02/02 18:45:13.000,Variant 5,5
Case 7646,5,2012/02/03 02:41:02.000,Variant 5,5
Case 7646,6,2012/02/16 01:35:05.000,Variant 5,5
Case 7647,3,2012/02/02 18:47:13.000,Variant 13,13
Case 7647,5,2012/02/05 01:27:32.000,Variant 13,13
Case 7647,6,2012/02/16 20:17:39.000,Variant 13,13
Case 7647,4,2012/02/16 21:19:58.000,Variant 13,13
Case 7647,6,2012/02/29 22:55:38.000,Variant 13,13
Case 7647,6,2012/03/01 20:47:50.000,Variant 13,13
Case 7648,1,2012/02/02 18:16:22.000,Variant 1,1
Case 7649,3,2012/02/02 18:47:35.000,Variant 2,2
Case 7649,5,2012/02/03 02:41:31.000,Variant 2,2
Case 7649,5,2012/02/26 00:57:55.000,Variant 2,2
Case 7650,1,2012/02/02 18:17:15.000,Variant 6,6
Case 7650,3,2012/02/02 19:03:07.000,Variant 6,6
Case 7650,5,2012/02/03 02:56:38.000,Variant 6,6
Case 7650,5,2012/03/04 18:15:32.000,Variant 6,6
Case 7651,3,2012/02/02 18:51:34.000,Variant 7,7
Case 7651,5,2012/02/04 05:38:47.000,Variant 7,7
Case 7651,6,2012/03/08 19:52:02.000,Variant 7,7
Case 7651,4,2012/03/08 21:18:20.000,Variant 7,7
Case 7651,6,2012/03/13 20:41:22.000,Variant 7,7
Case 7652,3,2012/02/02 18:27:16.000,Variant 3,3
Case 7652,3,2012/02/03 00:59:29.000,Variant 3,3
Case 7653,3,2012/02/02 18:43:09.000,Variant 8,8
Case 7653,5,2012/02/10 20:50:42.000,Variant 8,8
Case 7653,6,2012/02/24 18:54:13.000,Variant 8,8
Case 7653,6,2012/02/24 19:55:14.000,Variant 8,8
Case 7654,1,2012/02/02 18:19:04.000,Variant 4,4
Case 7654,3,2012/02/02 18:53:17.000,Variant 4,4
Case 7654,3,2012/02/03 22:15:00.000,Variant 4,4
Case 7655,3,2012/02/02 18:31:47.000,Variant 5,5
Case 7655,5,2012/02/02 22:54:33.000,Variant 5,5
Case 7655,6,2012/02/10 22:19:39.000,Variant 5,5
Case 7656,1,2012/02/02 18:19:56.000,Variant 1,1
Case 7657,1,2012/02/02 18:21:24.000,Variant 1,1
Case 7658,3,2012/02/02 18:50:42.000,Variant 5,5
Case 7658,5,2012/02/10 19:12:32.000,Variant 5,5
Case 7658,6,2012/02/14 21:50:38.000,Variant 5,5
Case 7659,1,2012/02/02 18:57:17.000,Variant 16,16
Case 7659,3,2012/02/02 19:48:52.000,Variant 16,16
Case 7659,5,2012/02/09 19:37:09.000,Variant 16,16
Case 7659,6,2012/02/13 22:02:35.000,Variant 16,16
Case 7659,6,2012/02/13 22:29:34.000,Variant 16,16
Case 7660,1,2012/02/02 19:01:46.000,Variant 10,10
Case 7660,3,2012/02/02 19:31:29.000,Variant 10,10
Case 7661,3,2012/02/02 20:46:38.000,Variant 2,2
Case 7661,5,2012/02/02 20:56:11.000,Variant 2,2
Case 7661,5,2012/02/17 03:46:12.000,Variant 2,2
Case 7662,1,2012/02/02 20:15:45.000,Variant 14,14
Case 7662,3,2012/02/02 20:49:25.000,Variant 14,14
Case 7662,5,2012/02/02 22:09:57.000,Variant 14,14
Case 7662,6,2012/02/15 19:14:40.000,Variant 14,14
Case 7662,4,2012/02/15 20:15:14.000,Variant 14,14
Case 7662,6,2012/02/24 21:12:35.000,Variant 14,14
Case 7663,1,2012/02/02 20:18:47.000,Variant 6,6
Case 7663,3,2012/02/02 20:54:15.000,Variant 6,6
Case 7663,5,2012/02/11 23:41:40.000,Variant 6,6
Case 7663,5,2012/03/13 18:15:37.000,Variant 6,6
Case 7664,1,2012/02/02 20:19:55.000,Variant 10,10
Case 7664,3,2012/02/02 20:52:20.000,Variant 10,10
Case 7665,1,2012/02/02 20:01:46.000,Variant 10,10
Case 7665,3,2012/02/02 20:07:27.000,Variant 10,10
Case 7666,1,2012/02/02 20:23:50.000,Variant 4,4
Case 7666,3,2012/02/02 20:44:05.000,Variant 4,4
Case 7666,3,2012/02/11 23:27:30.000,Variant 4,4
Case 7667,1,2012/02/02 20:24:43.000,Variant 68,68
Case 7667,3,2012/02/02 20:46:17.000,Variant 68,68
Case 7667,5,2012/02/07 04:06:59.000,Variant 68,68
Case 7667,3,2012/02/07 20:27:44.000,Variant 68,68
Case 7667,5,2012/02/10 01:48:20.000,Variant 68,68
Case 7667,3,2012/02/14 03:43:10.000,Variant 68,68
Case 7667,5,2012/02/14 05:09:50.000,Variant 68,68
Case 7667,3,2012/02/15 04:52:28.000,Variant 68,68
Case 7667,5,2012/02/18 04:25:01.000,Variant 68,68
Case 7667,5,2012/03/08 18:15:36.000,Variant 68,68
Case 7668,3,2012/02/02 20:34:44.000,Variant 5,5
Case 7668,5,2012/02/09 19:40:37.000,Variant 5,5
Case 7668,6,2012/02/13 20:16:12.000,Variant 5,5
Case 7669,1,2012/02/02 21:27:00.000,Variant 33,33
Case 7669,3,2012/02/02 21:36:06.000,Variant 33,33
Case 7669,5,2012/02/02 22:00:05.000,Variant 33,33
Case 7669,6,2012/02/15 23:36:56.000,Variant 33,33
Case 7669,4,2012/02/16 04:48:51.000,Variant 33,33
Case 7669,6,2012/02/16 22:57:54.000,Variant 33,33
Case 7669,4,2012/02/16 22:59:06.000,Variant 33,33
Case 7670,3,2012/02/02 21:07:46.000,Variant 2,2
Case 7670,5,2012/02/11 02:31:58.000,Variant 2,2
Case 7670,5,2012/03/04 18:15:24.000,Variant 2,2
Case 7671,3,2012/02/02 21:19:46.000,Variant 7,7
Case 7671,5,2012/02/02 21:20:34.000,Variant 7,7
Case 7671,6,2012/02/02 21:23:31.000,Variant 7,7
Case 7671,4,2012/02/03 02:51:18.000,Variant 7,7
Case 7671,6,2012/02/06 21:54:36.000,Variant 7,7
Case 7672,3,2012/02/02 23:16:42.000,Variant 2,2
Case 7672,5,2012/02/10 21:52:26.000,Variant 2,2
Case 7672,5,2012/02/26 00:37:50.000,Variant 2,2
Case 7673,1,2012/02/02 22:47:55.000,Variant 9,9
Case 7673,1,2012/02/02 22:53:51.000,Variant 9,9
Case 7674,1,2012/02/02 22:47:55.000,Variant 9,9
Case 7674,1,2012/02/02 22:58:03.000,Variant 9,9
Case 7675,3,2012/02/03 01:14:31.000,Variant 2,2
Case 7675,5,2012/02/11 03:12:16.000,Variant 2,2
Case 7675,5,2012/03/04 18:15:29.000,Variant 2,2
Case 7676,1,2012/02/02 22:51:09.000,Variant 1,1
Case 7677,1,2012/02/03 00:03:29.000,Variant 1,1
Case 7678,3,2012/02/02 23:31:43.000,Variant 15,15
Case 7678,5,2012/02/02 23:36:16.000,Variant 15,15
Case 7678,6,2012/02/25 01:12:52.000,Variant 15,15
Case 7678,4,2012/02/25 02:00:03.000,Variant 15,15
Case 7678,4,2012/03/09 05:31:15.000,Variant 15,15
Case 7679,1,2012/02/03 00:04:52.000,Variant 1,1
Case 7680,3,2012/02/02 23:55:19.000,Variant 8,8
Case 7680,5,2012/02/02 23:57:18.000,Variant 8,8
Case 7680,6,2012/02/10 19:37:12.000,Variant 8,8
Case 7680,6,2012/02/10 21:03:20.000,Variant 8,8
Case 7681,1,2012/02/03 00:09:12.000,Variant 6,6
Case 7681,3,2012/02/03 01:19:45.000,Variant 6,6
Case 7681,5,2012/02/12 01:51:13.000,Variant 6,6
Case 7681,5,2012/03/06 18:15:14.000,Variant 6,6
Case 7682,1,2012/02/03 01:02:42.000,Variant 12,12
Case 7682,3,2012/02/03 01:19:02.000,Variant 12,12
Case 7682,5,2012/02/07 21:42:09.000,Variant 12,12
Case 7682,6,2012/02/14 21:04:52.000,Variant 12,12
Case 7683,1,2012/02/03 01:25:26.000,Variant 1,1
Case 7684,1,2012/02/03 01:26:41.000,Variant 1,1
Case 7685,3,2012/02/03 01:43:29.000,Variant 3,3
Case 7685,3,2012/02/03 01:50:21.000,Variant 3,3
Case 7686,1,2012/02/03 02:15:14.000,Variant 14,14
Case 7686,3,2012/02/03 03:42:07.000,Variant 14,14
Case 7686,5,2012/02/11 05:22:12.000,Variant 14,14
Case 7686,6,2012/02/17 20:53:36.000,Variant 14,14
Case 7686,4,2012/02/17 20:55:27.000,Variant 14,14
Case 7686,6,2012/02/17 21:22:34.000,Variant 14,14
Case 7687,3,2012/02/03 03:35:18.000,Variant 13,13
Case 7687,5,2012/02/03 04:48:07.000,Variant 13,13
Case 7687,6,2012/02/13 19:16:37.000,Variant 13,13
Case 7687,4,2012/02/14 03:41:49.000,Variant 13,13
Case 7687,6,2012/02/14 06:03:30.000,Variant 13,13
Case 7687,6,2012/02/14 17:17:17.000,Variant 13,13
Case 7688,1,2012/02/03 02:43:54.000,Variant 1,1
Case 7689,3,2012/02/03 03:09:48.000,Variant 2,2
Case 7689,5,2012/02/03 03:13:04.000,Variant 2,2
Case 7689,5,2012/02/22 05:57:48.000,Variant 2,2
Case 7690,3,2012/02/03 03:16:05.000,Variant 8,8
Case 7690,5,2012/02/03 03:28:35.000,Variant 8,8
Case 7690,6,2012/02/10 04:02:22.000,Variant 8,8
Case 7690,6,2012/02/10 04:28:29.000,Variant 8,8
Case 7691,1,2012/02/03 03:31:32.000,Variant 1,1
Case 7692,3,2012/02/03 04:04:09.000,Variant 24,24
Case 7692,5,2012/02/03 04:09:23.000,Variant 24,24
Case 7692,6,2012/02/11 19:54:40.000,Variant 24,24
Case 7692,4,2012/02/11 21:09:49.000,Variant 24,24
Case 7692,6,2012/02/13 19:45:53.000,Variant 24,24
Case 7692,4,2012/02/14 03:47:06.000,Variant 24,24
Case 7692,4,2012/02/14 04:38:30.000,Variant 24,24
Case 7693,1,2012/02/03 03:55:17.000,Variant 6,6
Case 7693,3,2012/02/03 04:43:37.000,Variant 6,6
Case 7693,5,2012/02/12 01:54:47.000,Variant 6,6
Case 7693,5,2012/03/05 23:58:08.000,Variant 6,6
Case 7694,1,2012/02/03 04:21:21.000,Variant 1,1
Case 7695,3,2012/02/03 04:57:32.000,Variant 11,11
Case 7696,3,2012/02/03 05:10:46.000,Variant 2,2
Case 7696,5,2012/02/03 05:12:41.000,Variant 2,2
Case 7696,5,2012/03/13 05:57:09.000,Variant 2,2
Case 7697,1,2012/02/03 04:22:27.000,Variant 4,4
Case 7697,3,2012/02/03 05:16:17.000,Variant 4,4
Case 7697,3,2012/02/03 05:29:49.000,Variant 4,4
Case 7698,3,2012/02/03 04:42:11.000,Variant 11,11
Case 7699,1,2012/02/03 04:41:27.000,Variant 10,10
Case 7699,3,2012/02/03 05:29:05.000,Variant 10,10
Case 7700,1,2012/02/03 04:50:05.000,Variant 9,9
Case 7700,1,2012/02/03 05:21:39.000,Variant 9,9
Case 7701,1,2012/02/03 05:14:32.000,Variant 1,1
Case 7702,3,2012/02/03 05:27:46.000,Variant 5,5
Case 7702,5,2012/02/03 05:30:21.000,Variant 5,5
Case 7702,6,2012/02/17 19:35:02.000,Variant 5,5
Case 7703,1,2012/02/03 05:55:40.000,Variant 9,9
Case 7703,1,2012/02/03 05:56:17.000,Variant 9,9
Case 7704,3,2012/02/03 05:55:44.000,Variant 3,3
Case 7704,3,2012/02/04 23:41:24.000,Variant 3,3
Case 7705,1,2012/02/03 05:58:01.000,Variant 1,1
Case 7706,1,2012/02/03 05:56:12.000,Variant 14,14
Case 7706,3,2012/02/03 06:03:26.000,Variant 14,14
Case 7706,5,2012/02/04 20:26:13.000,Variant 14,14
Case 7706,6,2012/02/15 00:15:33.000,Variant 14,14
Case 7706,4,2012/02/15 18:49:25.000,Variant 14,14
Case 7706,6,2012/02/16 23:31:12.000,Variant 14,14
Case 7707,3,2012/02/03 20:59:42.000,Variant 2,2
Case 7707,5,2012/02/11 05:28:27.000,Variant 2,2
Case 7707,5,2012/03/05 18:15:17.000,Variant 2,2
Case 7708,3,2012/02/03 20:49:25.000,Variant 5,5
Case 7708,5,2012/02/12 00:36:25.000,Variant 5,5
Case 7708,6,2012/02/17 00:25:22.000,Variant 5,5
