Case ID,Activity,Complete Timestamp,Variant,Variant index
Case 1718,Activity C,1970/01/01 11:00:00.000,Variant 6,6
Case 1718,Activity D,1970/01/01 12:00:00.000,Variant 6,6
Case 1718,Activity E,1970/01/01 13:00:00.000,Variant 6,6
Case 1718,Activity G,1970/01/01 14:00:00.000,Variant 6,6
Case 1718,Activity M,1970/01/01 14:00:00.000,Variant 6,6
Case 1718,Activity K,1970/01/01 14:00:00.000,Variant 6,6
Case 1718,Activity I,1970/01/01 15:00:00.000,Variant 6,6
Case 1718,Activity J,1970/01/01 15:00:00.000,Variant 6,6
Case 1718,Activity N,1970/01/01 15:00:00.000,Variant 6,6
Case 1718,Activity L,1970/01/01 15:00:00.000,Variant 6,6
Case 1718,Activity H,1970/01/01 16:00:00.000,Variant 6,6
Case 1718,Activity F,1970/01/01 17:00:00.000,Variant 6,6
Case 1719,Activity A,1970/01/01 09:00:00.000,Variant 8,8
Case 1719,Activity B,1970/01/01 10:00:00.000,Variant 8,8
Case 1719,Activity C,1970/01/01 11:00:00.000,Variant 8,8
Case 1719,Activity D,1970/01/01 12:00:00.000,Variant 8,8
Case 1719,Activity E,1970/01/01 13:00:00.000,Variant 8,8
Case 1719,Activity M,1970/01/01 14:00:00.000,Variant 8,8
Case 1719,Activity G,1970/01/01 14:00:00.000,Variant 8,8
Case 1719,Activity K,1970/01/01 14:00:00.000,Variant 8,8
Case 1719,Activity N,1970/01/01 15:00:00.000,Variant 8,8
Case 1719,Activity J,1970/01/01 15:00:00.000,Variant 8,8
Case 1719,Activity I,1970/01/01 15:00:00.000,Variant 8,8
Case 1719,Activity L,1970/01/01 15:00:00.000,Variant 8,8
Case 1719,Activity H,1970/01/01 16:00:00.000,Variant 8,8
Case 1719,Activity F,1970/01/01 17:00:00.000,Variant 8,8
Case 1720,Activity A,1970/01/01 09:00:00.000,Variant 5,5
Case 1720,Activity B,1970/01/01 10:00:00.000,Variant 5,5
Case 1720,Activity C,1970/01/01 11:00:00.000,Variant 5,5
Case 1720,Activity D,1970/01/01 12:00:00.000,Variant 5,5
Case 1720,Activity E,1970/01/01 13:00:00.000,Variant 5,5
Case 1720,Activity G,1970/01/01 14:00:00.000,Variant 5,5
Case 1720,Activity K,1970/01/01 14:00:00.000,Variant 5,5
Case 1720,Activity M,1970/01/01 14:00:00.000,Variant 5,5
Case 1720,Activity J,1970/01/01 15:00:00.000,Variant 5,5
Case 1720,Activity I,1970/01/01 15:00:00.000,Variant 5,5
Case 1720,Activity L,1970/01/01 15:00:00.000,Variant 5,5
Case 1720,Activity N,1970/01/01 15:00:00.000,Variant 5,5
Case 1720,Activity H,1970/01/01 16:00:00.000,Variant 5,5
Case 1720,Activity F,1970/01/01 17:00:00.000,Variant 5,5
Case 1721,Activity A,1970/01/01 09:00:00.000,Variant 4,4
Case 1721,Activity B,1970/01/01 10:00:00.000,Variant 4,4
Case 1721,Activity C,1970/01/01 11:00:00.000,Variant 4,4
Case 1721,Activity D,1970/01/01 12:00:00.000,Variant 4,4
Case 1721,Activity E,1970/01/01 13:00:00.000,Variant 4,4
Case 1721,Activity M,1970/01/01 14:00:00.000,Variant 4,4
Case 1721,Activity K,1970/01/01 14:00:00.000,Variant 4,4
Case 1721,Activity G,1970/01/01 14:00:00.000,Variant 4,4
Case 1721,Activity N,1970/01/01 15:00:00.000,Variant 4,4
Case 1721,Activity L,1970/01/01 15:00:00.000,Variant 4,4
Case 1721,Activity I,1970/01/01 15:00:00.000,Variant 4,4
Case 1721,Activity J,1970/01/01 15:00:00.000,Variant 4,4
Case 1721,Activity H,1970/01/01 16:00:00.000,Variant 4,4
Case 1721,Activity F,1970/01/01 17:00:00.000,Variant 4,4
Case 1722,Activity A,1970/01/01 09:00:00.000,Variant 11,11
Case 1722,Activity B,1970/01/01 10:00:00.000,Variant 11,11
Case 1722,Activity C,1970/01/01 11:00:00.000,Variant 11,11
Case 1722,Activity D,1970/01/01 12:00:00.000,Variant 11,11
Case 1722,Activity E,1970/01/01 13:00:00.000,Variant 11,11
Case 1722,Activity M,1970/01/01 14:00:00.000,Variant 11,11
Case 1722,Activity G,1970/01/01 14:00:00.000,Variant 11,11
Case 1722,Activity K,1970/01/01 14:00:00.000,Variant 11,11
Case 1722,Activity N,1970/01/01 15:00:00.000,Variant 11,11
Case 1722,Activity I,1970/01/01 15:00:00.000,Variant 11,11
Case 1722,Activity J,1970/01/01 15:00:00.000,Variant 11,11
Case 1722,Activity L,1970/01/01 15:00:00.000,Variant 11,11
Case 1722,Activity H,1970/01/01 16:00:00.000,Variant 11,11
Case 1722,Activity F,1970/01/01 17:00:00.000,Variant 11,11
Case 1723,Activity A,1970/01/01 09:00:00.000,Variant 11,11
Case 1723,Activity B,1970/01/01 10:00:00.000,Variant 11,11
Case 1723,Activity C,1970/01/01 11:00:00.000,Variant 11,11
Case 1723,Activity D,1970/01/01 12:00:00.000,Variant 11,11
Case 1723,Activity E,1970/01/01 13:00:00.000,Variant 11,11
Case 1723,Activity M,1970/01/01 14:00:00.000,Variant 11,11
Case 1723,Activity G,1970/01/01 14:00:00.000,Variant 11,11
Case 1723,Activity K,1970/01/01 14:00:00.000,Variant 11,11
Case 1723,Activity N,1970/01/01 15:00:00.000,Variant 11,11
Case 1723,Activity I,1970/01/01 15:00:00.000,Variant 11,11
Case 1723,Activity J,1970/01/01 15:00:00.000,Variant 11,11
Case 1723,Activity L,1970/01/01 15:00:00.000,Variant 11,11
Case 1723,Activity H,1970/01/01 16:00:00.000,Variant 11,11
Case 1723,Activity F,1970/01/01 17:00:00.000,Variant 11,11
Case 1724,Activity A,1970/01/01 09:00:00.000,Variant 9,9
Case 1724,Activity B,1970/01/01 10:00:00.000,Variant 9,9
Case 1724,Activity C,1970/01/01 11:00:00.000,Variant 9,9
Case 1724,Activity D,1970/01/01 12:00:00.000,Variant 9,9
Case 1724,Activity E,1970/01/01 13:00:00.000,Variant 9,9
Case 1724,Activity K,1970/01/01 14:00:00.000,Variant 9,9
Case 1724,Activity M,1970/01/01 14:00:00.000,Variant 9,9
Case 1724,Activity G,1970/01/01 14:00:00.000,Variant 9,9
Case 1724,Activity L,1970/01/01 15:00:00.000,Variant 9,9
Case 1724,Activity N,1970/01/01 15:00:00.000,Variant 9,9
Case 1724,Activity J,1970/01/01 15:00:00.000,Variant 9,9
Case 1724,Activity I,1970/01/01 15:00:00.000,Variant 9,9
Case 1724,Activity H,1970/01/01 16:00:00.000,Variant 9,9
Case 1724,Activity F,1970/01/01 17:00:00.000,Variant 9,9
Case 1725,Activity A,1970/01/01 09:00:00.000,Variant 11,11
Case 1725,Activity B,1970/01/01 10:00:00.000,Variant 11,11
Case 1725,Activity C,1970/01/01 11:00:00.000,Variant 11,11
Case 1725,Activity D,1970/01/01 12:00:00.000,Variant 11,11
Case 1725,Activity E,1970/01/01 13:00:00.000,Variant 11,11
Case 1725,Activity M,1970/01/01 14:00:00.000,Variant 11,11
Case 1725,Activity G,1970/01/01 14:00:00.000,Variant 11,11
Case 1725,Activity K,1970/01/01 14:00:00.000,Variant 11,11
Case 1725,Activity N,1970/01/01 15:00:00.000,Variant 11,11
Case 1725,Activity I,1970/01/01 15:00:00.000,Variant 11,11
Case 1725,Activity J,1970/01/01 15:00:00.000,Variant 11,11
Case 1725,Activity L,1970/01/01 15:00:00.000,Variant 11,11
Case 1725,Activity H,1970/01/01 16:00:00.000,Variant 11,11
Case 1725,Activity F,1970/01/01 17:00:00.000,Variant 11,11
Case 1726,Activity A,1970/01/01 09:00:00.000,Variant 10,10
Case 1726,Activity B,1970/01/01 10:00:00.000,Variant 10,10
Case 1726,Activity C,1970/01/01 11:00:00.000,Variant 10,10
Case 1726,Activity D,1970/01/01 12:00:00.000,Variant 10,10
Case 1726,Activity E,1970/01/01 13:00:00.000,Variant 10,10
Case 1726,Activity K,1970/01/01 14:00:00.000,Variant 10,10
Case 1726,Activity G,1970/01/01 14:00:00.000,Variant 10,10
Case 1726,Activity M,1970/01/01 14:00:00.000,Variant 10,10
Case 1726,Activity L,1970/01/01 15:00:00.000,Variant 10,10
Case 1726,Activity J,1970/01/01 15:00:00.000,Variant 10,10
Case 1726,Activity I,1970/01/01 15:00:00.000,Variant 10,10
Case 1726,Activity N,1970/01/01 15:00:00.000,Variant 10,10
Case 1726,Activity H,1970/01/01 16:00:00.000,Variant 10,10
Case 1726,Activity F,1970/01/01 17:00:00.000,Variant 10,10
Case 1727,Activity A,1970/01/01 09:00:00.000,Variant 2,2
Case 1727,Activity B,1970/01/01 10:00:00.000,Variant 2,2
Case 1727,Activity C,1970/01/01 11:00:00.000,Variant 2,2
Case 1727,Activity D,1970/01/01 12:00:00.000,Variant 2,2
Case 1727,Activity E,1970/01/01 13:00:00.000,Variant 2,2
Case 1727,Activity G,1970/01/01 14:00:00.000,Variant 2,2
Case 1727,Activity M,1970/01/01 14:00:00.000,Variant 2,2
Case 1727,Activity K,1970/01/01 14:00:00.000,Variant 2,2
Case 1727,Activity J,1970/01/01 15:00:00.000,Variant 2,2
Case 1727,Activity I,1970/01/01 15:00:00.000,Variant 2,2
Case 1727,Activity N,1970/01/01 15:00:00.000,Variant 2,2
Case 1727,Activity L,1970/01/01 15:00:00.000,Variant 2,2
Case 1727,Activity H,1970/01/01 16:00:00.000,Variant 2,2
Case 1727,Activity F,1970/01/01 17:00:00.000,Variant 2,2
Case 1728,Activity A,1970/01/01 09:00:00.000,Variant 4,4
Case 1728,Activity B,1970/01/01 10:00:00.000,Variant 4,4
Case 1728,Activity C,1970/01/01 11:00:00.000,Variant 4,4
Case 1728,Activity D,1970/01/01 12:00:00.000,Variant 4,4
Case 1728,Activity E,1970/01/01 13:00:00.000,Variant 4,4
Case 1728,Activity M,1970/01/01 14:00:00.000,Variant 4,4
Case 1728,Activity K,1970/01/01 14:00:00.000,Variant 4,4
Case 1728,Activity G,1970/01/01 14:00:00.000,Variant 4,4
Case 1728,Activity N,1970/01/01 15:00:00.000,Variant 4,4
Case 1728,Activity L,1970/01/01 15:00:00.000,Variant 4,4
Case 1728,Activity I,1970/01/01 15:00:00.000,Variant 4,4
Case 1728,Activity J,1970/01/01 15:00:00.000,Variant 4,4
Case 1728,Activity H,1970/01/01 16:00:00.000,Variant 4,4
Case 1728,Activity F,1970/01/01 17:00:00.000,Variant 4,4
Case 1729,Activity A,1970/01/01 09:00:00.000,Variant 4,4
Case 1729,Activity B,1970/01/01 10:00:00.000,Variant 4,4
Case 1729,Activity C,1970/01/01 11:00:00.000,Variant 4,4
Case 1729,Activity D,1970/01/01 12:00:00.000,Variant 4,4
Case 1729,Activity E,1970/01/01 13:00:00.000,Variant 4,4
Case 1729,Activity M,1970/01/01 14:00:00.000,Variant 4,4
Case 1729,Activity K,1970/01/01 14:00:00.000,Variant 4,4
Case 1729,Activity G,1970/01/01 14:00:00.000,Variant 4,4
Case 1729,Activity N,1970/01/01 15:00:00.000,Variant 4,4
Case 1729,Activity L,1970/01/01 15:00:00.000,Variant 4,4
Case 1729,Activity I,1970/01/01 15:00:00.000,Variant 4,4
Case 1729,Activity J,1970/01/01 15:00:00.000,Variant 4,4
Case 1729,Activity H,1970/01/01 16:00:00.000,Variant 4,4
Case 1729,Activity F,1970/01/01 17:00:00.000,Variant 4,4
Case 1730,Activity A,1970/01/01 09:00:00.000,Variant 6,6
Case 1730,Activity B,1970/01/01 10:00:00.000,Variant 6,6
Case 1730,Activity C,1970/01/01 11:00:00.000,Variant 6,6
Case 1730,Activity D,1970/01/01 12:00:00.000,Variant 6,6
Case 1730,Activity E,1970/01/01 13:00:00.000,Variant 6,6
Case 1730,Activity G,1970/01/01 14:00:00.000,Variant 6,6
Case 1730,Activity M,1970/01/01 14:00:00.000,Variant 6,6
Case 1730,Activity K,1970/01/01 14:00:00.000,Variant 6,6
Case 1730,Activity I,1970/01/01 15:00:00.000,Variant 6,6
Case 1730,Activity J,1970/01/01 15:00:00.000,Variant 6,6
Case 1730,Activity N,1970/01/01 15:00:00.000,Variant 6,6
Case 1730,Activity L,1970/01/01 15:00:00.000,Variant 6,6
Case 1730,Activity H,1970/01/01 16:00:00.000,Variant 6,6
Case 1730,Activity F,1970/01/01 17:00:00.000,Variant 6,6
Case 1731,Activity A,1970/01/01 09:00:00.000,Variant 5,5
Case 1731,Activity B,1970/01/01 10:00:00.000,Variant 5,5
Case 1731,Activity C,1970/01/01 11:00:00.000,Variant 5,5
Case 1731,Activity D,1970/01/01 12:00:00.000,Variant 5,5
Case 1731,Activity E,1970/01/01 13:00:00.000,Variant 5,5
Case 1731,Activity G,1970/01/01 14:00:00.000,Variant 5,5
Case 1731,Activity K,1970/01/01 14:00:00.000,Variant 5,5
Case 1731,Activity M,1970/01/01 14:00:00.000,Variant 5,5
Case 1731,Activity J,1970/01/01 15:00:00.000,Variant 5,5
Case 1731,Activity I,1970/01/01 15:00:00.000,Variant 5,5
Case 1731,Activity L,1970/01/01 15:00:00.000,Variant 5,5
Case 1731,Activity N,1970/01/01 15:00:00.000,Variant 5,5
Case 1731,Activity H,1970/01/01 16:00:00.000,Variant 5,5
Case 1731,Activity F,1970/01/01 17:00:00.000,Variant 5,5
Case 1732,Activity A,1970/01/01 09:00:00.000,Variant 3,3
Case 1732,Activity B,1970/01/01 10:00:00.000,Variant 3,3
Case 1732,Activity C,1970/01/01 11:00:00.000,Variant 3,3
Case 1732,Activity D,1970/01/01 12:00:00.000,Variant 3,3
Case 1732,Activity E,1970/01/01 13:00:00.000,Variant 3,3
Case 1732,Activity K,1970/01/01 14:00:00.000,Variant 3,3
Case 1732,Activity M,1970/01/01 14:00:00.000,Variant 3,3
Case 1732,Activity G,1970/01/01 14:00:00.000,Variant 3,3
Case 1732,Activity L,1970/01/01 15:00:00.000,Variant 3,3
Case 1732,Activity N,1970/01/01 15:00:00.000,Variant 3,3
Case 1732,Activity I,1970/01/01 15:00:00.000,Variant 3,3
Case 1732,Activity J,1970/01/01 15:00:00.000,Variant 3,3
Case 1732,Activity H,1970/01/01 16:00:00.000,Variant 3,3
Case 1732,Activity F,1970/01/01 17:00:00.000,Variant 3,3
Case 1733,Activity A,1970/01/01 09:00:00.000,Variant 11,11
Case 1733,Activity B,1970/01/01 10:00:00.000,Variant 11,11
Case 1733,Activity C,1970/01/01 11:00:00.000,Variant 11,11
Case 1733,Activity D,1970/01/01 12:00:00.000,Variant 11,11
Case 1733,Activity E,1970/01/01 13:00:00.000,Variant 11,11
Case 1733,Activity M,1970/01/01 14:00:00.000,Variant 11,11
Case 1733,Activity G,1970/01/01 14:00:00.000,Variant 11,11
Case 1733,Activity K,1970/01/01 14:00:00.000,Variant 11,11
Case 1733,Activity N,1970/01/01 15:00:00.000,Variant 11,11
Case 1733,Activity I,1970/01/01 15:00:00.000,Variant 11,11
Case 1733,Activity J,1970/01/01 15:00:00.000,Variant 11,11
Case 1733,Activity L,1970/01/01 15:00:00.000,Variant 11,11
Case 1733,Activity H,1970/01/01 16:00:00.000,Variant 11,11
Case 1733,Activity F,1970/01/01 17:00:00.000,Variant 11,11
Case 1734,Activity A,1970/01/01 09:00:00.000,Variant 7,7
Case 1734,Activity B,1970/01/01 10:00:00.000,Variant 7,7
Case 1734,Activity C,1970/01/01 11:00:00.000,Variant 7,7
Case 1734,Activity D,1970/01/01 12:00:00.000,Variant 7,7
Case 1734,Activity E,1970/01/01 13:00:00.000,Variant 7,7
Case 1734,Activity K,1970/01/01 14:00:00.000,Variant 7,7
Case 1734,Activity G,1970/01/01 14:00:00.000,Variant 7,7
Case 1734,Activity M,1970/01/01 14:00:00.000,Variant 7,7
Case 1734,Activity L,1970/01/01 15:00:00.000,Variant 7,7
Case 1734,Activity I,1970/01/01 15:00:00.000,Variant 7,7
Case 1734,Activity J,1970/01/01 15:00:00.000,Variant 7,7
Case 1734,Activity N,1970/01/01 15:00:00.000,Variant 7,7
Case 1734,Activity H,1970/01/01 16:00:00.000,Variant 7,7
Case 1734,Activity F,1970/01/01 17:00:00.000,Variant 7,7
Case 1735,Activity A,1970/01/01 09:00:00.000,Variant 7,7
Case 1735,Activity B,1970/01/01 10:00:00.000,Variant 7,7
Case 1735,Activity C,1970/01/01 11:00:00.000,Variant 7,7
Case 1735,Activity D,1970/01/01 12:00:00.000,Variant 7,7
Case 1735,Activity E,1970/01/01 13:00:00.000,Variant 7,7
Case 1735,Activity K,1970/01/01 14:00:00.000,Variant 7,7
Case 1735,Activity G,1970/01/01 14:00:00.000,Variant 7,7
Case 1735,Activity M,1970/01/01 14:00:00.000,Variant 7,7
Case 1735,Activity L,1970/01/01 15:00:00.000,Variant 7,7
Case 1735,Activity I,1970/01/01 15:00:00.000,Variant 7,7
Case 1735,Activity J,1970/01/01 15:00:00.000,Variant 7,7
Case 1735,Activity N,1970/01/01 15:00:00.000,Variant 7,7
Case 1735,Activity H,1970/01/01 16:00:00.000,Variant 7,7
Case 1735,Activity F,1970/01/01 17:00:00.000,Variant 7,7
Case 1736,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 1736,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 1736,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 1736,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 1736,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 1736,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 1736,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 1736,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 1736,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 1736,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 1736,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 1736,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 1736,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 1736,Activity F,1970/01/01 17:00:00.000,Variant 1,1
Case 1737,Activity A,1970/01/01 09:00:00.000,Variant 12,12
Case 1737,Activity B,1970/01/01 10:00:00.000,Variant 12,12
Case 1737,Activity C,1970/01/01 11:00:00.000,Variant 12,12
Case 1737,Activity D,1970/01/01 12:00:00.000,Variant 12,12
Case 1737,Activity E,1970/01/01 13:00:00.000,Variant 12,12
Case 1737,Activity G,1970/01/01 14:00:00.000,Variant 12,12
Case 1737,Activity K,1970/01/01 14:00:00.000,Variant 12,12
Case 1737,Activity M,1970/01/01 14:00:00.000,Variant 12,12
Case 1737,Activity I,1970/01/01 15:00:00.000,Variant 12,12
Case 1737,Activity J,1970/01/01 15:00:00.000,Variant 12,12
Case 1737,Activity L,1970/01/01 15:00:00.000,Variant 12,12
Case 1737,Activity N,1970/01/01 15:00:00.000,Variant 12,12
Case 1737,Activity H,1970/01/01 16:00:00.000,Variant 12,12
Case 1737,Activity F,1970/01/01 17:00:00.000,Variant 12,12
Case 1738,Activity A,1970/01/01 09:00:00.000,Variant 8,8
Case 1738,Activity B,1970/01/01 10:00:00.000,Variant 8,8
Case 1738,Activity C,1970/01/01 11:00:00.000,Variant 8,8
Case 1738,Activity D,1970/01/01 12:00:00.000,Variant 8,8
Case 1738,Activity E,1970/01/01 13:00:00.000,Variant 8,8
Case 1738,Activity M,1970/01/01 14:00:00.000,Variant 8,8
Case 1738,Activity G,1970/01/01 14:00:00.000,Variant 8,8
Case 1738,Activity K,1970/01/01 14:00:00.000,Variant 8,8
Case 1738,Activity N,1970/01/01 15:00:00.000,Variant 8,8
Case 1738,Activity J,1970/01/01 15:00:00.000,Variant 8,8
Case 1738,Activity I,1970/01/01 15:00:00.000,Variant 8,8
Case 1738,Activity L,1970/01/01 15:00:00.000,Variant 8,8
Case 1738,Activity H,1970/01/01 16:00:00.000,Variant 8,8
Case 1738,Activity F,1970/01/01 17:00:00.000,Variant 8,8
Case 1739,Activity A,1970/01/01 09:00:00.000,Variant 8,8
Case 1739,Activity B,1970/01/01 10:00:00.000,Variant 8,8
Case 1739,Activity C,1970/01/01 11:00:00.000,Variant 8,8
Case 1739,Activity D,1970/01/01 12:00:00.000,Variant 8,8
Case 1739,Activity E,1970/01/01 13:00:00.000,Variant 8,8
Case 1739,Activity M,1970/01/01 14:00:00.000,Variant 8,8
Case 1739,Activity G,1970/01/01 14:00:00.000,Variant 8,8
Case 1739,Activity K,1970/01/01 14:00:00.000,Variant 8,8
Case 1739,Activity N,1970/01/01 15:00:00.000,Variant 8,8
Case 1739,Activity J,1970/01/01 15:00:00.000,Variant 8,8
Case 1739,Activity I,1970/01/01 15:00:00.000,Variant 8,8
Case 1739,Activity L,1970/01/01 15:00:00.000,Variant 8,8
Case 1739,Activity H,1970/01/01 16:00:00.000,Variant 8,8
Case 1739,Activity F,1970/01/01 17:00:00.000,Variant 8,8
Case 1740,Activity A,1970/01/01 09:00:00.000,Variant 3,3
Case 1740,Activity B,1970/01/01 10:00:00.000,Variant 3,3
Case 1740,Activity C,1970/01/01 11:00:00.000,Variant 3,3
Case 1740,Activity D,1970/01/01 12:00:00.000,Variant 3,3
Case 1740,Activity E,1970/01/01 13:00:00.000,Variant 3,3
Case 1740,Activity K,1970/01/01 14:00:00.000,Variant 3,3
Case 1740,Activity M,1970/01/01 14:00:00.000,Variant 3,3
Case 1740,Activity G,1970/01/01 14:00:00.000,Variant 3,3
Case 1740,Activity L,1970/01/01 15:00:00.000,Variant 3,3
Case 1740,Activity N,1970/01/01 15:00:00.000,Variant 3,3
Case 1740,Activity I,1970/01/01 15:00:00.000,Variant 3,3
Case 1740,Activity J,1970/01/01 15:00:00.000,Variant 3,3
Case 1740,Activity H,1970/01/01 16:00:00.000,Variant 3,3
Case 1740,Activity F,1970/01/01 17:00:00.000,Variant 3,3
Case 1741,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 1741,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 1741,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 1741,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 1741,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 1741,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 1741,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 1741,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 1741,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 1741,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 1741,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 1741,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 1741,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 1741,Activity F,1970/01/01 17:00:00.000,Variant 1,1
Case 1742,Activity A,1970/01/01 09:00:00.000,Variant 11,11
Case 1742,Activity B,1970/01/01 10:00:00.000,Variant 11,11
Case 1742,Activity C,1970/01/01 11:00:00.000,Variant 11,11
Case 1742,Activity D,1970/01/01 12:00:00.000,Variant 11,11
Case 1742,Activity E,1970/01/01 13:00:00.000,Variant 11,11
Case 1742,Activity M,1970/01/01 14:00:00.000,Variant 11,11
Case 1742,Activity G,1970/01/01 14:00:00.000,Variant 11,11
Case 1742,Activity K,1970/01/01 14:00:00.000,Variant 11,11
Case 1742,Activity N,1970/01/01 15:00:00.000,Variant 11,11
Case 1742,Activity I,1970/01/01 15:00:00.000,Variant 11,11
Case 1742,Activity J,1970/01/01 15:00:00.000,Variant 11,11
Case 1742,Activity L,1970/01/01 15:00:00.000,Variant 11,11
Case 1742,Activity H,1970/01/01 16:00:00.000,Variant 11,11
Case 1742,Activity F,1970/01/01 17:00:00.000,Variant 11,11
Case 1743,Activity A,1970/01/01 09:00:00.000,Variant 2,2
Case 1743,Activity B,1970/01/01 10:00:00.000,Variant 2,2
Case 1743,Activity C,1970/01/01 11:00:00.000,Variant 2,2
Case 1743,Activity D,1970/01/01 12:00:00.000,Variant 2,2
Case 1743,Activity E,1970/01/01 13:00:00.000,Variant 2,2
Case 1743,Activity G,1970/01/01 14:00:00.000,Variant 2,2
Case 1743,Activity M,1970/01/01 14:00:00.000,Variant 2,2
Case 1743,Activity K,1970/01/01 14:00:00.000,Variant 2,2
Case 1743,Activity J,1970/01/01 15:00:00.000,Variant 2,2
Case 1743,Activity I,1970/01/01 15:00:00.000,Variant 2,2
Case 1743,Activity N,1970/01/01 15:00:00.000,Variant 2,2
Case 1743,Activity L,1970/01/01 15:00:00.000,Variant 2,2
Case 1743,Activity H,1970/01/01 16:00:00.000,Variant 2,2
Case 1743,Activity F,1970/01/01 17:00:00.000,Variant 2,2
Case 1744,Activity A,1970/01/01 09:00:00.000,Variant 4,4
Case 1744,Activity B,1970/01/01 10:00:00.000,Variant 4,4
Case 1744,Activity C,1970/01/01 11:00:00.000,Variant 4,4
Case 1744,Activity D,1970/01/01 12:00:00.000,Variant 4,4
Case 1744,Activity E,1970/01/01 13:00:00.000,Variant 4,4
Case 1744,Activity M,1970/01/01 14:00:00.000,Variant 4,4
Case 1744,Activity K,1970/01/01 14:00:00.000,Variant 4,4
Case 1744,Activity G,1970/01/01 14:00:00.000,Variant 4,4
Case 1744,Activity N,1970/01/01 15:00:00.000,Variant 4,4
Case 1744,Activity L,1970/01/01 15:00:00.000,Variant 4,4
Case 1744,Activity I,1970/01/01 15:00:00.000,Variant 4,4
Case 1744,Activity J,1970/01/01 15:00:00.000,Variant 4,4
Case 1744,Activity H,1970/01/01 16:00:00.000,Variant 4,4
Case 1744,Activity F,1970/01/01 17:00:00.000,Variant 4,4
Case 1745,Activity A,1970/01/01 09:00:00.000,Variant 12,12
Case 1745,Activity B,1970/01/01 10:00:00.000,Variant 12,12
Case 1745,Activity C,1970/01/01 11:00:00.000,Variant 12,12
Case 1745,Activity D,1970/01/01 12:00:00.000,Variant 12,12
Case 1745,Activity E,1970/01/01 13:00:00.000,Variant 12,12
Case 1745,Activity G,1970/01/01 14:00:00.000,Variant 12,12
Case 1745,Activity K,1970/01/01 14:00:00.000,Variant 12,12
Case 1745,Activity M,1970/01/01 14:00:00.000,Variant 12,12
Case 1745,Activity I,1970/01/01 15:00:00.000,Variant 12,12
Case 1745,Activity J,1970/01/01 15:00:00.000,Variant 12,12
Case 1745,Activity L,1970/01/01 15:00:00.000,Variant 12,12
Case 1745,Activity N,1970/01/01 15:00:00.000,Variant 12,12
Case 1745,Activity H,1970/01/01 16:00:00.000,Variant 12,12
Case 1745,Activity F,1970/01/01 17:00:00.000,Variant 12,12
Case 1746,Activity A,1970/01/01 09:00:00.000,Variant 9,9
Case 1746,Activity B,1970/01/01 10:00:00.000,Variant 9,9
Case 1746,Activity C,1970/01/01 11:00:00.000,Variant 9,9
Case 1746,Activity D,1970/01/01 12:00:00.000,Variant 9,9
Case 1746,Activity E,1970/01/01 13:00:00.000,Variant 9,9
Case 1746,Activity K,1970/01/01 14:00:00.000,Variant 9,9
Case 1746,Activity M,1970/01/01 14:00:00.000,Variant 9,9
Case 1746,Activity G,1970/01/01 14:00:00.000,Variant 9,9
Case 1746,Activity L,1970/01/01 15:00:00.000,Variant 9,9
Case 1746,Activity N,1970/01/01 15:00:00.000,Variant 9,9
Case 1746,Activity J,1970/01/01 15:00:00.000,Variant 9,9
Case 1746,Activity I,1970/01/01 15:00:00.000,Variant 9,9
Case 1746,Activity H,1970/01/01 16:00:00.000,Variant 9,9
Case 1746,Activity F,1970/01/01 17:00:00.000,Variant 9,9
Case 1747,Activity A,1970/01/01 09:00:00.000,Variant 8,8
Case 1747,Activity B,1970/01/01 10:00:00.000,Variant 8,8
Case 1747,Activity C,1970/01/01 11:00:00.000,Variant 8,8
Case 1747,Activity D,1970/01/01 12:00:00.000,Variant 8,8
Case 1747,Activity E,1970/01/01 13:00:00.000,Variant 8,8
Case 1747,Activity M,1970/01/01 14:00:00.000,Variant 8,8
